,CloudProvider,Architecture,InstanceCategory,InstanceType,GCPCategory,AzureCategory,Coremark Score,Normalized Coremark,CPU(s),BogoMIPS,Byte Order,CPU MHz,CPU Platform,CPU family,CPU max MHz,CPU min MHz,Core(s) per socket,Current Speed,Flags,Hypervisor vendor,L1d cache,L1i cache,L2 cache,L3 cache,Max Speed,Model,Model name,NUMA node(s),NUMA node0 CPU(s),NUMA node1 CPU(s),NUMA node10 CPU(s),NUMA node11 CPU(s),NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),NUMA node8 CPU(s),NUMA node9 CPU(s),On-line CPU(s) list,Socket(s),Stepping,Thread(s) per core,Vendor ID,Virtualization,Virtualization type,Memory(GiB),StdDev,StdDev%,#Runs,CPU Platform simple,CPU Platform Specific,Standard Deviation (%),Sample Count,CPU op-mode(s)_bit#1,CPU op-mode(s)_bit#2,AzureType,AzureVersion
,AZURE,x86_64,Standard,Standard_E16_v4,0,StandardE_v4,270553,7.561359381,16,5187.81,Little Endian,2593.905,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_vnni arch_capabilities,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,7,2,GenuineIntel,VT-x,full,128,"2,565",0.95%,182,0,0,0,0,32,64,StandardE,v4
,AWS,x86_64,m5ad,m5ad.4xlarge,0,_,201165.0811,7.562465949,16,4398.8,Little Endian,2549.346,0,23,0,0,8,2200,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext perfctr_core vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save,KVM,32,64,512,8192,3000,1,AMD EPYC 7571,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,2,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,c5ad,c5ad.4xlarge,0,_,287150.0359,7.565326633,16,5599.92,Little Endian,1879.118,0,23,0,0,8,2800,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext ssbd ibrs ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr rdpru wbnoinvd arat npt nrip_save rdpid,KVM,32,32,512,16384,3300,49,AMD EPYC 7R32,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,0,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,AZURE,x86_64,Standard,Standard_D16s_v4,0,StandardDs_v4,271053,7.572581997,16,5187.81,Little Endian,2593.905,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_vnni arch_capabilities,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,7,2,GenuineIntel,VT-x,full,64,"1,429",0.53%,182,0,0,0,0,32,64,StandardDs,v4
,AWS,x86_64,c5a,c5a.4xlarge,0,_,287925.1395,7.597984524,16,5599.88,Little Endian,3129.312,0,23,0,0,8,2800,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext ssbd ibrs ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr rdpru wbnoinvd arat npt nrip_save rdpid,KVM,32,32,512,16384,3300,49,AMD EPYC 7R32,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,0,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,AZURE,x86_64,Standard,Standard_F16s_v2,0,StandardFs_v2,271236,7.60638268,16,5187.81,Little Endian,2593.905,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single pti tpr_shadow vnmi ept vpid fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt avx512cd avx512bw avx512vl xsaveopt xsavec xsaves md_clear,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,7,2,GenuineIntel,VT-x,full,32,"1,325",0.49%,105,0,0,0,0,32,64,StandardFs,v2
,AZURE,x86_64,Standard,Standard_D16_v4,0,StandardD_v4,271203,7.607163894,16,5187.8,Little Endian,2593.904,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_vnni arch_capabilities,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,7,2,GenuineIntel,VT-x,full,64,"1,345",0.50%,182,0,0,0,0,32,64,StandardD,v4
,AZURE,x86_64,Standard,Standard_D16d_v4,0,StandardDd_v4,271216,7.609876543,16,5187.81,Little Endian,2593.907,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512_vnni arch_capabilities,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,7,2,GenuineIntel,VT-x,full,64,"1,630",0.60%,189,0,0,0,0,32,64,StandardDd,v4
,AWS,x86_64,r6in,r6in.4xlarge,0,_,273644.6041,7.618607833,16,5799.94,Little Endian,3501.055,0,6,0,0,8,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AZURE,x86_64,Standard,Standard_D16s_v3,0,StandardDs_v3,239837,7.652255759,16,5187.81,Little Endian,2593.907,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single pti tpr_shadow vnmi ept vpid fsgsbase bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap clflushopt avx512cd avx512bw avx512vl xsaveopt xsavec xsaves md_clear,Microsoft,32,32,1024,36608,0,85,Intel(R) Xeon(R) Platinum 8272CL CPU @ 2.60GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,7,2,GenuineIntel,VT-x,full,64,"1,457",0.61%,28,0,0,0,0,32,64,StandardDs,v3
,AZURE,x86_64,Standard,Standard_D5_v2,0,StandardD_v2,281644,7.677570603,16,4794.44,Little Endian,2397.223,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm invpcid_single pti fsgsbase bmi1 avx2 smep bmi2 erms invpcid xsaveopt md_clear,Microsoft,32,32,256,30720,0,63,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,0-7,8-15,0,0,0,0,0,0,0,0,0,0,0-15,2,2,1,GenuineIntel,0,full,56,"9,594",3.41%,105,0,0,0,0,32,64,StandardD,v2
,AWS,x86_64,c6a,c6a.4xlarge,0,_,318661.6212,7.681338379,16,5299.99,Little Endian,2242.219,0,25,0,0,8,2650,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext invpcid_single ssbd ibrs ibpb stibp vmmcall fsgsbase bmi1 avx2 smep bmi2 erms invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr rdpru wbnoinvd arat npt nrip_save vaes vpclmulqdq rdpid,KVM,32,32,512,32768,3725,1,AMD EPYC 7R13 Processor,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,1,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,AZURE,x86_64,Standard,Standard_E16as_v4,0,StandardEas_v4,293186,7.684078102,16,4691.22,Little Endian,2345.613,0,23,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves xsaveerptr arat umip rdpid,Microsoft,32,32,512,16384,0,49,AMD EPYC 7452 32-Core Processor,2,0-7,8-15,0,0,0,0,0,0,0,0,0,0,0-15,1,0,2,AuthenticAMD,0,full,128,"6,371",2.17%,280,0,0,0,0,32,64,StandardEas,v4
,AWS,x86_64,r5a,r5a.4xlarge,0,_,204734.485,7.6918746,16,4399.69,Little Endian,2540.745,0,23,0,0,8,2200,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext perfctr_core vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save,KVM,32,64,512,8192,3000,1,AMD EPYC 7571,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,2,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,AZURE,x86_64,Standard,Standard_E16a_v4,0,StandardEa_v4,292668,7.694702248,16,4691.22,Little Endian,2345.611,0,23,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm rep_good nopl cpuid extd_apicid pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 xsaves xsaveerptr arat umip rdpid,Microsoft,32,32,512,16384,0,49,AMD EPYC 7452 32-Core Processor,2,0-7,8-15,0,0,0,0,0,0,0,0,0,0,0-15,1,0,2,AuthenticAMD,0,full,128,"7,220",2.47%,196,0,0,0,0,32,64,StandardEa,v4
,AWS,x86_64,r5ad,r5ad.4xlarge,0,_,204804.3692,7.697913555,16,4399.35,Little Endian,2550.27,0,23,0,0,8,2200,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch topoext perfctr_core vmmcall fsgsbase bmi1 avx2 smep bmi2 rdseed adx smap clflushopt sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save,KVM,32,64,512,8192,3000,1,AMD EPYC 7571,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,2,2,AuthenticAMD,0,full,0,0,0,0,0,0,0,0,32,64,,
,GCP,x86_64,t2d,t2d-standard-16,t2dstandard,_,451682,7.707752427,16,4900,Little Endian,2450,0,25,0,0,16,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext invpcid_single ssbd ibrs ibpb stibp vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save umip rdpid,KVM,32,32,512,32768,0,1,AMD EPYC 7B13,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,0,1,AuthenticAMD,0,full,0,0,0,0,Milan,AMD Milan,2.87,1876,32,64,,
,AWS,x86_64,r3,r3.4xlarge,0,_,200752.8231,7.726306985,16,4987.98,Little Endian,2493.875,0,6,0,0,8,2494,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx rdtscp lm constant_tsc rep_good nopl xtopology cpuid tsc_known_freq pni pclmulqdq ssse3 cx16 pcid sse4_1 sse4_2 x2apic popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm cpuid_fault pti fsgsbase smep erms xsaveopt,Xen,32,32,256,25600,2494,62,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,4,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AZURE,x86_64,Standard,Standard_D14_v2,0,StandardD_v2,283793,7.736152001,16,4794.44,Little Endian,2397.224,0,6,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology cpuid pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm abm invpcid_single pti fsgsbase bmi1 avx2 smep bmi2 erms invpcid xsaveopt md_clear,Microsoft,32,32,256,30720,0,63,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,2,0-7,8-15,0,0,0,0,0,0,0,0,0,0,0-15,2,2,1,GenuineIntel,0,full,112,"5,207",1.83%,77,0,0,0,0,32,64,StandardD,v2
,GCP,x86_64,n2d,n2d-highcpu-16,n2dhighcpu,_,304014,7.774101161,16,4499.99,Little Endian,2249.998,0,23,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd ibrs ibpb stibp vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save umip rdpid,KVM,32,32,512,16384,0,49,AMD EPYC 7B12,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,0,2,AuthenticAMD,0,full,0,0,0,0,Rome,AMD Rome,2.62,1940,32,64,,
,AWS,x86_64,m6in,m6in.4xlarge,0,_,279159.0334,7.776672773,16,5799.9,Little Endian,3499.327,0,6,0,0,8,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,GCP,x86_64,n2d,n2d-highmem-16,n2dhighmem,_,304101,7.784487393,16,4499.99,Little Endian,2249.998,0,23,0,0,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ht syscall nx mmxext fxsr_opt pdpe1gb rdtscp lm constant_tsc rep_good nopl nonstop_tsc cpuid extd_apicid tsc_known_freq pni pclmulqdq ssse3 fma cx16 sse4_1 sse4_2 movbe popcnt aes xsave avx f16c rdrand hypervisor lahf_lm cmp_legacy cr8_legacy abm sse4a misalignsse 3dnowprefetch osvw topoext ssbd ibrs ibpb stibp vmmcall fsgsbase tsc_adjust bmi1 avx2 smep bmi2 rdseed adx smap clflushopt clwb sha_ni xsaveopt xsavec xgetbv1 clzero xsaveerptr arat npt nrip_save umip rdpid,KVM,32,32,512,16384,0,49,AMD EPYC 7B12,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,0,2,AuthenticAMD,0,full,0,0,0,0,Rome,AMD Rome,2.97,1964,32,64,,
,AZURE,x86_64,Standard,Standard_E16ds_v5,0,StandardEds_v5,271926,7.786444464,16,5586.87,Little Endian,1464.548,0,6,2800,800,8,0,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology tsc_reliable nonstop_tsc cpuid aperfmperf pni pclmulqdq vmx ssse3 fma cx16 pcid sse4_1 sse4_2 movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single tpr_shadow vnmi ept vpid ept_ad fsgsbase tsc_adjust bmi1 hle avx2 smep bmi2 erms invpcid rtm avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves avx512vbmi umip avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg avx512_vpopcntdq rdpid arch_capabilities,Microsoft,48,32,1280,49152,0,106,Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,6,2,GenuineIntel,VT-x,full,125.8,"3,097",1.14%,35,0,0,0,0,32,64,StandardEds,v5
,AWS,x86_64,r6i,r6i.4xlarge,0,_,278952.1859,7.791831931,16,5799.9,Little Endian,3494.759,0,6,0,0,8,2900,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single ssbd ibrs ibpb stibp ibrs_enhanced fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid avx512f avx512dq rdseed adx smap avx512ifma clflushopt clwb avx512cd sha_ni avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves wbnoinvd ida arat avx512vbmi pku ospke avx512_vbmi2 gfni vaes vpclmulqdq avx512_vnni avx512_bitalg tme avx512_vpopcntdq rdpid md_clear flush_l1d arch_capabilities,KVM,48,32,1280,55296,3500,106,Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,6,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
,AWS,x86_64,r5dn,r5dn.4xlarge,0,_,239880.06,7.796901549,16,4999.99,Little Endian,3100.216,0,6,0,0,8,2500,fpu vme de pse tsc msr pae mce cx8 apic sep mtrr pge mca cmov pat pse36 clflush mmx fxsr sse sse2 ss ht syscall nx pdpe1gb rdtscp lm constant_tsc rep_good nopl xtopology nonstop_tsc cpuid aperfmperf tsc_known_freq pni pclmulqdq ssse3 fma cx16 pcid sse4_1 sse4_2 x2apic movbe popcnt tsc_deadline_timer aes xsave avx f16c rdrand hypervisor lahf_lm abm 3dnowprefetch invpcid_single pti fsgsbase tsc_adjust bmi1 avx2 smep bmi2 erms invpcid mpx avx512f avx512dq rdseed adx smap clflushopt clwb avx512cd avx512bw avx512vl xsaveopt xsavec xgetbv1 xsaves ida arat pku ospke avx512_vnni,KVM,32,32,1024,36608,3500,85,Intel(R) Xeon(R) Platinum 8259CL CPU @ 2.50GHz,1,0-15,0,0,0,0,0,0,0,0,0,0,0,0-15,1,7,2,GenuineIntel,0,full,0,0,0,0,0,0,0,0,32,64,,
